Unnamed: 0,shape_id,route_id,route_name,direction_id,stop_sequence,segment_name,start_stop_name,end_stop_name,segment_id,start_stop_id,end_stop_id,distance_m,geometry,agency_name
48972,3733,1700967,967,0,3,Pulheim Kapellenweg - Pulheim Ruckesweg,Pulheim Kapellenweg,Pulheim Ruckesweg,8476 - 7694,8476,7694,711.3052886727858,"LINESTRING (6.7771797108193335 51.04364730458555, 6.77919 51.04245, 6.7797 51.04208, 6.78002 51.04168, 6.78008 51.04121, 6.77962 51.04068, 6.776586411681636 51.03886427560507)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
48973,3733,1700967,967,0,4,Pulheim Ruckesweg - Pulheim Gut Wiesenhof,Pulheim Ruckesweg,Pulheim Gut Wiesenhof,7694 - 7746,7694,7746,492.7154752958292,"LINESTRING (6.776586411681636 51.03886427560507, 6.77551 51.03822, 6.77541 51.03798, 6.77612 51.03655, 6.777049389639053 51.03490415004842)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
48974,3733,1700967,967,0,5,Pulheim Gut Wiesenhof - Pulheim Gut Mutzenrath,Pulheim Gut Wiesenhof,Pulheim Gut Mutzenrath,7746 - 7705,7746,7705,859.1885944050738,"LINESTRING (6.777049389639053 51.03490415004842, 6.781158268590019 51.0276277635488)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
48975,3733,1700967,967,0,6,Pulheim Gut Mutzenrath - Pulheim Am Zehnthof,Pulheim Gut Mutzenrath,Pulheim Am Zehnthof,7705 - 705,7705,705,3780.0264360907386,"LINESTRING (6.781158268590019 51.0276277635488, 6.78306 51.02426, 6.78325 51.02376, 6.7833 51.02319, 6.78775 51.02291, 6.78934 51.02303, 6.79114 51.02333, 6.79257 51.0234, 6.79812 51.0229, 6.80173 51.02268, 6.80269 51.02273, 6.80388 51.02295, 6.80468 51.02319, 6.80527 51.02346, 6.80561 51.02347, 6.80615 51.02328, 6.8069 51.02319, 6.81049 51.02364, 6.81311 51.02361, 6.81445 51.02381, 6.81636 51.0243, 6.81703 51.02436, 6.81735 51.02423, 6.8178 51.02382, 6.8178 51.02382, 6.8178 51.02382, 6.81718 51.02359, 6.81852 51.02332, 6.81945 51.02281, 6.82002 51.02265, 6.82118 51.02249, 6.82125 51.02283, 6.82062 51.02387, 6.82091 51.0248, 6.82162 51.02515, 6.821119544954128 51.02562101651376)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
48976,3733,1700967,967,0,7,Pulheim Am Zehnthof - Pulheim Sinnersdorf Kirche,Pulheim Am Zehnthof,Pulheim Sinnersdorf Kirche,705 - 704,705,704,499.0614707144222,"LINESTRING (6.821119544954128 51.02562101651376, 6.82111 51.02563, 6.82056 51.02644, 6.82021 51.02665, 6.8197 51.02619, 6.81845 51.0241, 6.817802050309442 51.02382088321022)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
48977,3733,1700967,967,0,8,Pulheim Sinnersdorf Kirche - Pulheim Erftstr.,Pulheim Sinnersdorf Kirche,Pulheim Erftstr.,704 - 1909,704,1909,538.8478706112139,"LINESTRING (6.817802050309442 51.02382088321022, 6.81807 51.02363, 6.81686 51.02347, 6.81639 51.02312, 6.81579 51.02214, 6.813971048210985 51.0201461490005)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
48978,3733,1700967,967,0,9,Pulheim Erftstr. - Pulheim Sportzentrum,Pulheim Erftstr.,Pulheim Sportzentrum,1909 - 7708,1909,7708,1652.9466665715072,"LINESTRING (6.813971048210985 51.0201461490005, 6.81371 51.01986, 6.81353 51.01982, 6.81355 51.01971, 6.81226 51.01819, 6.80841 51.01392, 6.80623 51.00864, 6.802886824313602 51.00928660274737)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
48979,3733,1700967,967,0,10,Pulheim Sportzentrum - Pulheim Schulzentrum,Pulheim Sportzentrum,Pulheim Schulzentrum,7708 - 6616,7708,6616,700.6030943311531,"LINESTRING (6.802886824313602 51.00928660274737, 6.79925 51.00999, 6.79895 51.01004, 6.79886 51.00982, 6.79835 51.00765, 6.797884962907761 51.00640215046916)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
48980,3733,1700967,967,0,11,Pulheim Schulzentrum - Pulheim Grundschule Kopfbuche,Pulheim Schulzentrum,Pulheim Grundschule Kopfbuche,6616 - 9231,6616,9231,1627.6318291401465,"LINESTRING (6.797884962907761 51.00640215046916, 6.79775 51.00604, 6.79771 51.00571, 6.79835 51.00384, 6.79833 51.00299, 6.79812 51.00229, 6.80154 51.00236, 6.80171 51.00156, 6.80163 51.00103, 6.80196 51.00055, 6.80308 51.00091, 6.80484 51.00102, 6.80668 51.00126, 6.81117 51.00252, 6.811369999999998 51.00232)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
48981,3734,1700979,979,1,1,Zülpich Adenauerplatz/Schulzentrum - Zülpich Bonner Str./Zentrum,Zülpich Adenauerplatz/Schulzentrum,Zülpich Bonner Str./Zentrum,7633 - 8015,7633,8015,182.4825099657881,"LINESTRING (6.65315 50.68892, 6.65315 50.68892, 6.65212 50.68852, 6.651104222763366 50.68910893467443)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
48982,3734,1700979,979,1,2,Zülpich Bonner Str./Zentrum - Zülpich Frankengraben,Zülpich Bonner Str./Zentrum,Zülpich Frankengraben,8015 - 1416,8015,1416,213.7583178188604,"LINESTRING (6.651104222763366 50.68910893467443, 6.65024 50.68961, 6.65116 50.68983, 6.651922503498757 50.690098796197404)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
48983,3734,1700979,979,1,3,Zülpich Frankengraben - Zülpich Friedhof,Zülpich Frankengraben,Zülpich Friedhof,1416 - 6299,1416,6299,733.866782545481,"LINESTRING (6.651922503498757 50.690098796197404, 6.65255 50.69032, 6.65314 50.69059, 6.65351 50.69086, 6.65361 50.69111, 6.65366 50.69231, 6.65354 50.69313, 6.65335 50.69351, 6.65277 50.69391, 6.65494367134498 50.69548872565742)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
48984,3734,1700979,979,1,4,Zülpich Friedhof - Zülpich Römerallee/Bf,Zülpich Friedhof,Zülpich Römerallee/Bf,6299 - 6842,6299,6842,507.5100994808876,"LINESTRING (6.65494367134498 50.69548872565742, 6.659672475124269 50.69892323008353)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
48985,3734,1700979,979,1,5,Zülpich Römerallee/Bf - Zülpich Rövenich Abzw.,Zülpich Römerallee/Bf,Zülpich Rövenich Abzw.,6842 - 6841,6842,6841,2315.281753115677,"LINESTRING (6.659672475124269 50.69892323008353, 6.66764 50.70471, 6.66778 50.70491, 6.6676 50.70529, 6.66944 50.70619, 6.67139 50.70742, 6.680999222489964 50.71442749175194)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
48986,3734,1700979,979,1,6,Zülpich Rövenich Abzw. - Zülpich Marienholz,Zülpich Rövenich Abzw.,Zülpich Marienholz,6841 - 6840,6841,6840,2396.9984555030483,"LINESTRING (6.680999222489964 50.71442749175194, 6.68705 50.71884, 6.68885 50.7202, 6.68884 50.72036, 6.68914 50.72038, 6.70047 50.72859, 6.70239 50.73004, 6.70283 50.73048, 6.702994709433961 50.73069711698113)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
48987,3734,1700979,979,1,7,Zülpich Marienholz - Zülpich Weiler in der Ebene,Zülpich Marienholz,Zülpich Weiler in der Ebene,6840 - 6359,6840,6359,1435.877218127977,"LINESTRING (6.702994709433961 50.73069711698113, 6.70327 50.73106, 6.70363 50.73174, 6.70764 50.74215, 6.70745 50.74246, 6.706864575564117 50.74309922019486)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
48988,3734,1700979,979,1,8,Zülpich Weiler in der Ebene - Erftstadt Gladbacher Str.,Zülpich Weiler in der Ebene,Erftstadt Gladbacher Str.,6359 - 6360,6359,6360,2672.660959338079,"LINESTRING (6.706864575564117 50.74309922019486, 6.7056 50.74448, 6.70557 50.74468, 6.70569 50.74478, 6.70736 50.74544, 6.71509 50.75249, 6.71598 50.75346, 6.71781 50.75642, 6.71825 50.757, 6.71938 50.75814, 6.71854 50.75858, 6.71984 50.76098, 6.721113296487663 50.76360519152394)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
48989,3734,1700979,979,1,9,Erftstadt Gladbacher Str. - Erftstadt Steinfelder Str.,Erftstadt Gladbacher Str.,Erftstadt Steinfelder Str.,6360 - 6361,6360,6361,636.1109239481316,"LINESTRING (6.721113296487663 50.76360519152394, 6.72146 50.76432, 6.72187 50.76577, 6.72185 50.76632, 6.72409 50.76767, 6.725115407816868 50.76841354216105)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
48990,3734,1700979,979,1,10,Erftstadt Steinfelder Str. - Erftstadt Am Welschbach,Erftstadt Steinfelder Str.,Erftstadt Am Welschbach,6361 - 7004,6361,7004,6997.37719222181,"LINESTRING (6.725115407816868 50.76841354216105, 6.72831 50.77073, 6.72922 50.77156, 6.73017 50.77292, 6.73058 50.77337, 6.73121 50.77348, 6.73187 50.7734, 6.73238 50.77459, 6.73343 50.77633, 6.73407 50.77718, 6.73532 50.77831, 6.74527 50.78658, 6.74688 50.7875, 6.74863 50.78829, 6.74999 50.78882, 6.75217 50.78948, 6.75362 50.78982, 6.75575 50.79015, 6.75876 50.79013, 6.76036 50.79002, 6.76168 50.78983, 6.7619 50.78963, 6.76134 50.78722, 6.76161 50.78654, 6.76279 50.78495, 6.76161 50.78652, 6.76134 50.78725, 6.76397 50.79837, 6.76264 50.79847, 6.76243 50.79868, 6.76341 50.80033, 6.76315 50.80046, 6.76134 50.80058, 6.76053 50.80048, 6.76053 50.80048, 6.75916 50.80061, 6.75916 50.80061, 6.76014 50.80054, 6.76014 50.80054, 6.76029 50.80036, 6.76029 50.80036, 6.75965 50.79967, 6.75965 50.79967, 6.7581 50.79752, 6.758249340569395 50.797727149822066)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
48991,3734,1700979,979,1,11,Erftstadt Am Welschbach - Erftstadt Lechenich Markt,Erftstadt Am Welschbach,Erftstadt Lechenich Markt,7004 - 6366,7004,6366,719.3775997001296,"LINESTRING (6.758249340569395 50.797727149822066, 6.76097 50.80057, 6.76151 50.80058, 6.76367 50.80045, 6.76396 50.8003, 6.76461 50.80021, 6.76543 50.79994, 6.765712245671064 50.79996464049509)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
48992,3734,1700979,979,1,12,Erftstadt Lechenich Markt - Erftstadt Bonner Str.,Erftstadt Lechenich Markt,Erftstadt Bonner Str.,6366 - 6899,6366,6899,498.0418874668416,"LINESTRING (6.765712245671064 50.79996464049509, 6.76669 50.80005, 6.76961 50.79984, 6.772745661922625 50.7997422288042)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
48993,3734,1700979,979,1,13,Erftstadt Bonner Str. - Erftstadt Kölner Ring,Erftstadt Bonner Str.,Erftstadt Kölner Ring,6899 - 6838,6899,6838,514.3353740425727,"LINESTRING (6.772745661922625 50.7997422288042, 6.7741 50.7997, 6.77522 50.79985, 6.77576 50.80002, 6.77902 50.80163, 6.779070823130692 50.80164985278543)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
48994,3734,1700979,979,1,14,Erftstadt Kölner Ring - Erftstadt Lechenich P+R,Erftstadt Kölner Ring,Erftstadt Lechenich P+R,6838 - 1007,6838,1007,515.7822170426253,"LINESTRING (6.779070823130692 50.80164985278543, 6.77966 50.80188, 6.78055 50.80208, 6.78433 50.80261, 6.786117812126744 50.802786661277345)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
48995,3734,1700979,979,1,15,Erftstadt Lechenich P+R - Erftstadt Frauenthal,Erftstadt Lechenich P+R,Erftstadt Frauenthal,1007 - 6900,1007,6900,1944.508333143412,"LINESTRING (6.786117812126744 50.802786661277345, 6.78686 50.80286, 6.78707 50.80303, 6.78731 50.80291, 6.78803 50.80282, 6.78859 50.80251, 6.79013 50.80312, 6.79854 50.80403, 6.79992 50.80436, 6.8016 50.80499, 6.80321 50.80599, 6.80557 50.80804, 6.80653 50.80925, 6.80694 50.80996, 6.808282261498409 50.80987914087359)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
48996,3734,1700979,979,1,16,Erftstadt Frauenthal - Erftstadt ErftstadtCenter,Erftstadt Frauenthal,Erftstadt ErftstadtCenter,6900 - 6907,6900,6907,852.9643060317148,"LINESTRING (6.808282261498409 50.80987914087359, 6.81109 50.80971, 6.8121 50.8095, 6.81237 50.80924, 6.81328 50.80804, 6.81529 50.80576, 6.815886868829335 50.80488459238364)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
48997,3734,1700979,979,1,17,Erftstadt ErftstadtCenter - Erftstadt Theodor-Heuss-Str.,Erftstadt ErftstadtCenter,Erftstadt Theodor-Heuss-Str.,6907 - 6908,6907,6908,648.553450871774,"LINESTRING (6.815886868829335 50.80488459238364, 6.81589 50.80488, 6.81808 50.8053, 6.82284 50.8066, 6.824531566315443 50.80680533463945)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
48998,3734,1700979,979,1,18,Erftstadt Theodor-Heuss-Str. - Erftstadt Heidebroichstr.,Erftstadt Theodor-Heuss-Str.,Erftstadt Heidebroichstr.,6908 - 8932,6908,8932,475.42694050317255,"LINESTRING (6.824531566315443 50.80680533463945, 6.82457 50.80681, 6.82712 50.80686, 6.82783 50.80701, 6.82816 50.80719, 6.82949 50.80622, 6.830229375861635 50.80584876525776)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
48999,3734,1700979,979,1,19,Erftstadt Heidebroichstr. - Erftstadt Bf,Erftstadt Heidebroichstr.,Erftstadt Bf,8932 - 6913,8932,6913,450.8889565790399,"LINESTRING (6.830229375861635 50.80584876525776, 6.83188 50.80502, 6.83223 50.80477, 6.83242 50.80501, 6.83254 50.80623, 6.83276 50.80646, 6.8327418841553 50.80708499664218)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49000,3734,1700979,979,1,20,Erftstadt Bf - Erftstadt Am Vogelsang,Erftstadt Bf,Erftstadt Am Vogelsang,6913 - 8931,6913,8931,529.7438583384362,"LINESTRING (6.8327418841553 50.80708499664218, 6.83274 50.80715, 6.83299 50.80788, 6.83287 50.80805, 6.83295 50.80812, 6.83342 50.8093, 6.83335 50.80959, 6.8331 50.80963, 6.83176 50.8094, 6.83123 50.80938, 6.83001186165571 50.809539295014254)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49001,3734,1700979,979,1,21,Erftstadt Am Vogelsang - Erftstadt Bahnhofstr.,Erftstadt Am Vogelsang,Erftstadt Bahnhofstr.,8931 - 6909,8931,6909,525.2074186613854,"LINESTRING (6.83001186165571 50.809539295014254, 6.82863 50.80972, 6.82532 50.80982, 6.82477 50.80997, 6.82304 50.81069, 6.8229823318072995 50.81069753832585)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49002,3734,1700979,979,1,22,Erftstadt Bahnhofstr. - Erftstadt Schloß Gracht,Erftstadt Bahnhofstr.,Erftstadt Schloß Gracht,6909 - 6910,6909,6910,575.2326314755744,"LINESTRING (6.8229823318072995 50.81069753832585, 6.82151 50.81089, 6.82088 50.81106, 6.81738 50.81259, 6.8158644241033 50.81310798163558)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49003,3734,1700979,979,1,23,Erftstadt Schloß Gracht - Erftstadt Marienplatz,Erftstadt Schloß Gracht,Erftstadt Marienplatz,6910 - 7165,6910,7165,496.1581743219269,"LINESTRING (6.8158644241033 50.81310798163558, 6.81501 50.8134, 6.81451 50.81364, 6.81402 50.81393, 6.8157 50.8153, 6.817091957159057 50.816239327733214)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49004,3734,1700979,979,1,24,Erftstadt Marienplatz - Erftstadt Rosenstr.,Erftstadt Marienplatz,Erftstadt Rosenstr.,7165 - 8830,7165,8830,277.93287331101857,"LINESTRING (6.817091957159057 50.816239327733214, 6.81856 50.81723, 6.81889 50.81752, 6.817970933178387 50.818042606624054)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49005,3734,1700979,979,1,25,Erftstadt Rosenstr. - Erftstadt Am Giezenbach,Erftstadt Rosenstr.,Erftstadt Am Giezenbach,8830 - 8831,8830,8831,519.7377855102006,"LINESTRING (6.817970933178387 50.818042606624054, 6.81328 50.82071, 6.81255 50.82099, 6.812343211764706 50.82103595294118)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49006,3734,1700979,979,1,26,Erftstadt Am Giezenbach - Erftstadt Liblarer See,Erftstadt Am Giezenbach,Erftstadt Liblarer See,8831 - 6915,8831,6915,2134.9654578042955,"LINESTRING (6.812343211764706 50.82103595294118, 6.81156 50.82121, 6.81139 50.82131, 6.81157 50.82159, 6.81211 50.82193, 6.81399 50.82212, 6.81554 50.82253, 6.81657 50.82271, 6.81731 50.82251, 6.81758 50.82229, 6.8178 50.82187, 6.83739 50.82657, 6.837809570462806 50.826686823529336)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49007,3734,1700979,979,1,27,Erftstadt Liblarer See - Brühl Heide Abzw.,Erftstadt Liblarer See,Brühl Heide Abzw.,6915 - 6916,6915,6916,2678.7566653497684,"LINESTRING (6.837809570462806 50.826686823529336, 6.84583 50.82892, 6.84775 50.82948, 6.8501 50.83029, 6.85957 50.8337, 6.86561 50.83657, 6.86711 50.83749, 6.86787 50.83809, 6.86882 50.83918, 6.869108845941807 50.83962724532925)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49008,3734,1700979,979,1,28,Brühl Heide Abzw. - Hürth Am dicken Stein,Brühl Heide Abzw.,Hürth Am dicken Stein,6916 - 5455,6916,5455,1795.0528432990125,"LINESTRING (6.869108845941807 50.83962724532925, 6.86944 50.84014, 6.86977 50.84092, 6.87183 50.8498, 6.87229 50.8513, 6.87297 50.85265, 6.8735 50.85346, 6.874877971514463 50.85523702208879)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49009,3734,1700979,979,1,29,Hürth Am dicken Stein - Hürth Luxemburger Str.,Hürth Am dicken Stein,Hürth Luxemburger Str.,5455 - 2746,5455,2746,1335.9459423469543,"LINESTRING (6.874877971514463 50.85523702208879, 6.87571 50.85631, 6.87634 50.85737, 6.8767 50.85821, 6.87694 50.85917, 6.87703 50.85996, 6.87683 50.86107, 6.87622 50.86291, 6.87609 50.86365, 6.87621 50.86502, 6.87637 50.86562, 6.87657 50.86627, 6.876872075649739 50.86690561751299)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49010,3734,1700979,979,1,30,Hürth Luxemburger Str. - Hürth Sauerstoffwerk,Hürth Luxemburger Str.,Hürth Sauerstoffwerk,2746 - 6835,2746,6835,1238.5837977261028,"LINESTRING (6.876872075649739 50.86690561751299, 6.87705 50.86728, 6.87772 50.86819, 6.87866 50.86916, 6.88218 50.87245, 6.88631 50.87588, 6.886554739428927 50.87615706350445)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49011,3734,1700979,979,1,31,Hürth Sauerstoffwerk - Hürth Fritz-Räcke-Str.,Hürth Sauerstoffwerk,Hürth Fritz-Räcke-Str.,6835 - 9813,6835,9813,439.90821418122863,"LINESTRING (6.886554739428927 50.87615706350445, 6.88684 50.87648, 6.88744 50.87739, 6.8897536636104215 50.87953752287244)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49012,3734,1700979,979,1,32,Hürth Fritz-Räcke-Str. - Hürth-Hermülheim,Hürth Fritz-Räcke-Str.,Hürth-Hermülheim,9813 - 733,9813,733,394.416941567712,"LINESTRING (6.8897536636104215 50.87953752287244, 6.8912 50.88088, 6.89423 50.88101)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49013,3735,1700967,967,0,1,Pulheim Schulzentrum - Pulheim Rathaus,Pulheim Schulzentrum,Pulheim Rathaus,6616 - 6614,6616,6614,1247.2697976529284,"LINESTRING (6.7982 51.00628, 6.7982 51.00628, 6.79786 51.00636, 6.79771 51.00571, 6.79835 51.00384, 6.79833 51.00299, 6.79812 51.00229, 6.79801 51.00157, 6.79817 51.00102, 6.79875 50.99984, 6.79747 50.99956, 6.79814 50.99934, 6.79811 50.99908, 6.79819 50.99878, 6.79918 50.99752, 6.79918 50.99752, 6.79918 50.99752, 6.79918 50.99752, 6.80019 50.99833)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49014,3735,1700967,967,0,2,Pulheim Rathaus - Pulheim Bf,Pulheim Rathaus,Pulheim Bf,6614 - 6613,6614,6613,1147.1533756954127,"LINESTRING (6.80019 50.99833, 6.80019 50.99833, 6.80019 50.99833, 6.79818 50.99882, 6.79818 50.99882, 6.79813 50.99935, 6.79813 50.99935, 6.79726 50.99964, 6.79726 50.99964, 6.79627 50.99902, 6.79627 50.99902, 6.79679 50.99863, 6.79842 50.99641, 6.79797 50.99597, 6.79745 50.9956, 6.79712 50.99541, 6.79682 50.9956, 6.79729 50.99716, 6.79725 50.99748, 6.796894139487975 50.99791261474011)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49015,3735,1700967,967,0,3,Pulheim Bf - Pulheim Bergheimer Str.,Pulheim Bf,Pulheim Bergheimer Str.,6613 - 7945,6613,7945,413.6716769434287,"LINESTRING (6.796894139487975 50.99791261474011, 6.79674 50.9981, 6.79592 50.99885, 6.792410853677211 50.99749402146046)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49016,3735,1700967,967,0,4,Pulheim Bergheimer Str. - Pulheim Manstedten,Pulheim Bergheimer Str.,Pulheim Manstedten,7945 - 6612,7945,6612,2100.055895669057,"LINESTRING (6.792410853677211 50.99749402146046, 6.7681 50.9881, 6.76825 50.98798, 6.7693278613210985 50.987698469057925)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49017,3735,1700967,967,0,5,Pulheim Manstedten - Pulheim Manstedtener Str.,Pulheim Manstedten,Pulheim Manstedtener Str.,6612 - 6611,6612,6611,1009.42875561454,"LINESTRING (6.7693278613210985 50.987698469057925, 6.77093 50.98728, 6.77612 50.98572, 6.7777 50.98489, 6.78038 50.98373, 6.781554842960356 50.98305438209362)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49018,3735,1700967,967,0,6,Pulheim Manstedtener Str. - Pulheim Sintherner Str.,Pulheim Manstedtener Str.,Pulheim Sintherner Str.,6611 - 1914,6611,1914,949.137974497168,"LINESTRING (6.781554842960356 50.98305438209362, 6.78391 50.9817, 6.78429 50.98171, 6.78513 50.98202, 6.78624 50.98306, 6.78741 50.98226, 6.78869 50.98171, 6.78823 50.98111, 6.78759 50.98053, 6.786593198489443 50.979787100761)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49019,3735,1700967,967,0,7,Pulheim Sintherner Str. - Pulheim Sinthern Nord,Pulheim Sintherner Str.,Pulheim Sinthern Nord,1914 - 6608,1914,6608,593.9251646927521,"LINESTRING (6.786593198489443 50.979787100761, 6.78653 50.97974, 6.78385 50.9773, 6.78223 50.97621, 6.7817587447490215 50.975452625489496)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49020,3735,1700967,967,0,8,Pulheim Sinthern Nord - Pulheim Bürgerhaus,Pulheim Sinthern Nord,Pulheim Bürgerhaus,6608 - 6607,6608,6607,457.5365616481102,"LINESTRING (6.7817587447490215 50.975452625489496, 6.78139 50.97486, 6.78128 50.97441, 6.78136 50.97392, 6.78129 50.97361, 6.7792 50.97308, 6.77862 50.97279, 6.778601366965012 50.972463921887716)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49021,3735,1700967,967,0,9,Pulheim Bürgerhaus - Pulheim Erfurter Str.,Pulheim Bürgerhaus,Pulheim Erfurter Str.,6607 - 8503,6607,8503,803.0340573818937,"LINESTRING (6.778601366965012 50.972463921887716, 6.77856 50.97174, 6.77822 50.97032, 6.77819 50.9686, 6.77827 50.96804, 6.77853 50.96736, 6.779549729742612 50.96538562964728)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49022,3735,1700967,967,0,10,Pulheim Erfurter Str. - Pulheim Abtei Brauweiler,Pulheim Erfurter Str.,Pulheim Abtei Brauweiler,8503 - 6606,8503,6606,423.0589994343686,"LINESTRING (6.779549729742612 50.96538562964728, 6.77994 50.96463, 6.78026 50.96411, 6.78104 50.9633, 6.78123 50.96271, 6.781708957288278 50.96186184646868)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49030,3737,1700979,979,0,1,Hürth-Hermülheim - Hürth Fritz-Räcke-Str.,Hürth-Hermülheim,Hürth Fritz-Räcke-Str.,733 - 9813,733,9813,394.416941567712,"LINESTRING (6.89423 50.88101, 6.89423 50.88101, 6.8912 50.88088, 6.8897536636104215 50.87953752287244)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49031,3737,1700979,979,0,2,Hürth Fritz-Räcke-Str. - Hürth Sauerstoffwerk,Hürth Fritz-Räcke-Str.,Hürth Sauerstoffwerk,9813 - 6835,9813,6835,439.90821418122863,"LINESTRING (6.8897536636104215 50.87953752287244, 6.88744 50.87739, 6.88684 50.87648, 6.886554739428927 50.87615706350445)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49032,3737,1700979,979,0,3,Hürth Sauerstoffwerk - Hürth Luxemburger Str.,Hürth Sauerstoffwerk,Hürth Luxemburger Str.,6835 - 2746,6835,2746,1238.5837977261026,"LINESTRING (6.886554739428927 50.87615706350445, 6.88631 50.87588, 6.88218 50.87245, 6.87866 50.86916, 6.87772 50.86819, 6.87705 50.86728, 6.876872075649739 50.86690561751299)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49033,3737,1700979,979,0,4,Hürth Luxemburger Str. - Hürth Am dicken Stein,Hürth Luxemburger Str.,Hürth Am dicken Stein,2746 - 5455,2746,5455,1335.9459423469543,"LINESTRING (6.876872075649739 50.86690561751299, 6.87657 50.86627, 6.87637 50.86562, 6.87621 50.86502, 6.87609 50.86365, 6.87622 50.86291, 6.87683 50.86107, 6.87703 50.85996, 6.87694 50.85917, 6.8767 50.85821, 6.87634 50.85737, 6.87571 50.85631, 6.874877971514463 50.85523702208879)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49034,3737,1700979,979,0,5,Hürth Am dicken Stein - Brühl Heide Abzw.,Hürth Am dicken Stein,Brühl Heide Abzw.,5455 - 6916,5455,6916,1795.0528432990125,"LINESTRING (6.874877971514463 50.85523702208879, 6.8735 50.85346, 6.87297 50.85265, 6.87229 50.8513, 6.87183 50.8498, 6.86977 50.84092, 6.86944 50.84014, 6.869108845941807 50.83962724532925)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49035,3737,1700979,979,0,6,Brühl Heide Abzw. - Erftstadt Liblarer See,Brühl Heide Abzw.,Erftstadt Liblarer See,6916 - 6915,6916,6915,2678.756665349769,"LINESTRING (6.869108845941807 50.83962724532925, 6.86882 50.83918, 6.86787 50.83809, 6.86711 50.83749, 6.86561 50.83657, 6.85957 50.8337, 6.8501 50.83029, 6.84775 50.82948, 6.84583 50.82892, 6.837809570462806 50.826686823529336)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
49036,3737,1700979,979,0,7,Erftstadt Liblarer See - Erftstadt Am Giezenbach,Erftstadt Liblarer See,Erftstadt Am Giezenbach,6915 - 8831,6915,8831,2134.9654578042955,"LINESTRING (6.837809570462806 50.826686823529336, 6.83739 50.82657, 6.8178 50.82187, 6.81758 50.82229, 6.81731 50.82251, 6.81657 50.82271, 6.81554 50.82253, 6.81399 50.82212, 6.81211 50.82193, 6.81157 50.82159, 6.81139 50.82131, 6.81156 50.82121, 6.812343211764706 50.82103595294118)",REVG Rhein-Erft-Verkehrsgesellschaft mbH
